1	1	0.880662979581
0	0	0.344177571503
0	1	0.513802037598
1	1	0.999991248105
0	0	0.116477488747
1	1	0.972337476518
0	0	0.00181243715017
1	0	0.160109704922
1	1	0.99923493155
1	0	0.0163766846218
0	0	0.00112452427702
0	0	0.0284727564557
0	0	0.000211024554232
0	0	0.00155085522886
0	0	0.0338618074536
0	0	0.003187940132
1	1	0.998106072841
0	0	0.00105318278482
0	0	0.29936578744
0	0	0.0806888459914
0	0	0.00152181286309
1	1	0.798246950401
0	0	0.00329996125789
1	1	0.996327889655
0	0	0.0194662525975
1	1	0.935556777569
0	0	0.238543776924
0	0	0.02139010767
0	0	0.0352227856203
0	0	0.483818731269
0	1	0.638925357699
1	1	0.96621748289
0	0	0.0854685757101
1	1	0.984899025533
1	1	0.991442257477
0	0	0.221612406407
1	1	0.985951759766
0	0	0.000183041813401
1	1	0.881655646271
0	0	0.395368026952
1	0	0.479610114451
0	0	0.0313607258304
1	0	0.21164672656
0	0	0.0050796893448
1	1	0.923414640737
1	1	0.856977821722
0	0	0.21539653776
0	0	0.197623126902
0	1	0.904838143095
0	0	0.00172429770298
0	0	0.000298337607218
0	0	0.00755858126848
0	0	0.000920476157495
0	1	0.646607087719
0	1	0.588555090008
0	1	0.718810387007
0	0	0.0579063878587
0	0	0.224904916013
0	0	0.0963227460416
0	0	0.252079266211
0	1	0.580807739642
1	0	0.242608090173
0	0	0.00116978976827
0	1	0.992684280742
0	0	0.00875660972051
1	1	0.996533779282
0	0	0.141102315648
0	0	5.13250801401e-05
1	1	0.987450470694
1	1	0.853841995806
0	0	0.127528466549
0	0	0.181127151549
1	0	0.0555179309862
1	0	0.429962846256
0	1	0.727674308674
1	0	0.481521468791
1	1	0.903227297754
1	1	0.565139991825
1	0	0.168955311511
0	0	7.75671589768e-06
0	0	0.244256186319
0	0	0.0261125292456
1	1	0.89279254534
1	0	0.067156846417
0	0	0.0195187371381
1	1	0.86941328394
0	0	0.0633980416528
1	1	0.69303238656
0	0	0.0310774146602
0	0	0.108791017707
0	0	0.0854657693263
0	0	0.0245700344281
1	1	0.681279635179
0	0	0.0740425700406
0	1	0.514377332491
0	0	0.00350499942966
1	0	0.331690050313
0	0	0.230977376772
0	0	0.0301226219683
1	1	0.634507434531
0	0	0.0887362279526
1	1	0.870557965212
1	1	0.999968872094
1	0	0.0694904227215
0	1	0.892504312778
1	1	0.909000538758
0	1	0.658028849995
1	1	0.909681561125
1	1	0.674905990359
0	1	0.659444687133
0	0	0.155149866913
1	1	0.561004936336
0	0	0.127432385619
1	1	0.999879438324
1	1	0.999968403059
0	0	0.148277461513
0	1	0.779647840106
1	1	0.984257726992
1	0	0.112229825861
1	0	0.00409505887151
1	0	0.00118733931876
1	1	0.76522329824
0	0	0.0619386790761
1	0	0.314634348342
0	0	0.226990664481
0	0	0.0230147023392
1	1	0.983189349583
1	1	0.998404261354
0	0	0.11696487345
0	1	0.862123366967
1	1	0.852550936627
1	0	0.380132473499
1	1	0.987532700534
0	0	0.196676505715
0	0	0.00856776700612
1	1	0.932133181224
1	1	0.841733999246
0	0	0.315530271632
0	0	0.00430676215491
1	1	0.98589013658
0	0	0.000199307322776
1	1	0.982778585364
0	1	0.650360012242
0	0	0.000743585645701
1	1	0.968184741432
1	1	0.940211628135
1	1	0.979791189084
1	1	0.979929160031
1	1	0.731986643262
0	0	0.0473532744159
0	0	0.385690038302
1	1	0.998339030956
0	0	0.0356859470073
1	0	0.287129755123
1	1	0.816527213514
1	0	0.280155280188
0	0	0.0681582288266
0	0	0.0837415499137
0	1	0.688155638653
0	0	0.0376491180381
1	1	0.960386007887
1	1	0.839161425271
1	1	0.97770985536
0	0	0.0616969749899
0	0	0.000453283839162
0	0	0.27510008845
1	0	0.280979466412
1	1	0.989818076938
0	0	0.0221230188732
1	0	0.177623693452
1	1	0.978341766117
0	0	0.207178955917
0	0	0.136755325392
1	0	0.0227830490756
0	1	0.54407561236
0	0	0.00369769590752
0	0	0.42387551851
0	0	0.000158245678501
1	1	0.885536017095
0	0	0.000909205437771
0	0	0.00432276333699
0	0	0.118481351505
1	1	0.9412601141
1	1	0.998128256752
1	1	0.978354037194
0	0	7.19342145776e-05
1	1	0.981275457364
0	0	0.0150088586594
1	1	0.968165937625
0	0	0.0377600646687
1	1	0.983257663191
1	1	0.589861814551
0	1	0.511604473427
0	0	0.0019797248567
1	1	0.964045337651
1	1	0.881521789545
1	1	0.923188578085
1	1	0.995465644779
0	0	0.000470301859201
1	0	0.316846051294
0	0	0.220770779709
1	1	0.997327135224
1	1	0.773887042542
1	1	0.645368268241
0	1	0.574355697596
0	0	0.149628700222
0	0	0.0685148506309
1	1	0.790293009339
0	0	0.00392503169736
1	1	0.910483980467
0	0	0.392031924678
0	0	0.00384983275286
1	1	0.889766001414
0	0	0.373731787333
0	1	0.888666933998
1	0	0.370167345484
1	1	0.986435959526
0	0	0.0340657731573
0	0	0.00776664219467
1	1	0.876117235534
1	1	0.999431235596
0	0	0.483726893786
1	1	0.982743754285
1	1	0.645710414623
0	1	0.542987524912
0	0	0.0743601273476
1	1	0.998480188171
0	0	0.0153597190148
0	0	3.34789392073e-05
0	0	0.0167747564203
0	0	0.0595548981023
1	1	0.996488382174
0	0	0.0199278364141
1	1	0.960067751897
0	0	0.174410896184
1	1	0.52538676335
1	1	0.592781973796
0	0	0.0312411423196
1	0	0.457062121411
0	0	0.0735677914009
0	0	0.0610072949167
0	0	0.418695915833
1	1	0.799809779759
0	0	7.66593582915e-06
1	1	0.554402570188
1	0	0.150877239876
0	0	0.171939938418
0	1	0.609927138539
1	1	0.751723357037
0	0	0.0303111125703
0	0	2.67101377658e-05
0	0	0.0184253159452
0	0	0.00362077418672
0	0	0.00244917565066
0	0	0.00419498875873
1	1	0.999074801319
0	0	0.463973293812
0	0	0.154299567946
1	0	0.0111538246994
1	0	0.0769109554285
1	0	0.0598999223967
1	0	0.0032653294895
1	1	0.934479298533
1	1	0.795396894789
0	1	0.96398844237
1	0	0.432937628119
0	0	0.00187639039654
0	0	0.0472633368853
1	1	0.998679888983
0	0	0.000110120931038
0	1	0.892546821056
0	0	3.45654233887e-05
0	1	0.808149241229
0	0	0.268348277606
0	0	0.114626584304
1	1	0.993200319931
0	0	0.00119493730688
1	0	0.0882716114384
1	1	0.957348324748
0	0	0.26918858698
0	0	0.0173731254715
0	0	0.0185612578418
0	0	0.176295113134
0	0	0.250757679817
1	0	0.349401908641
0	0	0.111088219993
0	0	0.00194703716713
0	0	0.0650535870433
0	0	0.314721481985
1	0	0.00505551495588
0	1	0.799144186814
0	0	0.226225467182
0	0	1.63014010704e-05
1	1	0.988111589877
0	0	0.00173314741524
0	1	0.96785021975
1	1	0.593277342229
0	0	0.000395364070992
1	1	0.80067097703
0	0	0.0202045370987
1	1	0.953829484219
1	0	0.0633456501592
0	0	0.0214207639237
0	0	0.0143848988111
0	0	0.0342986826936
0	0	0.4006908668
1	1	0.989026026123
0	0	0.0643033141044
1	1	0.999806366465
1	1	0.867616044897
1	1	0.902716691466
0	0	0.388865907235
0	0	0.0319750821315
0	0	0.0180049216664
0	0	0.208050426909
1	1	0.748138333383
0	0	0.417558587355
1	1	0.988365624365
0	0	0.248578487749
1	1	0.842094612227
1	1	0.819307170916
1	1	0.989658736575
1	1	0.783649473869
1	1	0.996557267728
0	1	0.79763887371
1	1	0.651357844638
1	1	0.998923565586
1	1	0.543980369754
1	1	0.948015266437
1	1	0.730898891612
0	0	0.314444088253
0	0	0.0212439903077
1	1	0.926036945328
1	1	0.986488399174
1	1	0.940238700869
0	1	0.655086633767
1	1	0.995726211345
1	0	0.24152318612
0	1	0.824044988937
0	0	0.000843988715568
1	1	0.996266588804
0	0	0.0425009001799
0	0	0.388184420481
0	0	0.0291713625923
0	0	0.00109586323775
0	0	0.0214822674995
0	0	0.286235486243
1	1	0.652856211434
1	1	0.963898630646
0	0	0.000531274021702
0	0	0.000794170413871
1	0	0.324540446857
1	1	0.983713374786
0	0	0.000268643472273
0	0	0.087571635118
0	0	0.00537290168872
1	1	0.96414470984
1	1	0.817979681545
1	1	0.936642419564
1	0	0.0785427503194
0	0	0.199302817832
1	1	0.995321898771
1	1	0.991392789964
1	1	0.506019222385
1	1	0.953977213067
0	0	0.202692563522
0	0	0.00746937047669
1	1	0.999387094319
0	1	0.577863438437
1	1	0.999999733415
0	0	0.0290725341276
0	1	0.806007367433
1	1	0.716763790288
0	0	0.189176387764
1	1	0.845679383401
0	0	0.266012438695
0	0	0.00166381174912
0	0	0.00911032176547
0	0	0.155554575872
1	1	0.981655263796
0	0	0.0221174046701
1	1	0.996817266479
0	1	0.820227956524
0	0	0.13761813257
0	0	0.338419654492
0	0	0.000736968038864
0	0	0.010939201258
0	0	0.0224146688614
1	1	0.941576418962
0	0	0.022064879291
1	1	0.955749129432
0	0	0.0889022296175
0	0	0.0217525618566
1	0	0.188776262995
1	1	0.869084313719
1	1	0.988567567773
0	0	0.0386154102517
0	0	0.134693924771
1	1	0.994090112361
1	0	0.263280279021
1	0	0.159083368475
